Logging buffer configuration and contents : enabled
Allowed max buffer size : 10240
Actual buffer size : 512
Channel number : 4 , Channel name : logbuffer
Dropped messages : 0
Overwritten messages : 35304
Current messages : 512

Jun 16 2026 03:42:49 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=0, Deleted=0, Dropped=0, Aged=1)
Jun 16 2026 03:14:03 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=deleted, Interface=GE1/0/5, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-5e94, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_03, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-5e94)
Jun 16 2026 03:13:59 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/8, RemoteChassisType=macAddress, RemoteChassisId=0c7c-6cf7-0000, RemotePortIdType=interfaceName, RemotePortId=GigabitEthernet1/0/1, RemoteSystemName=FW_01, RemoteSystemDescription=FW_01, Huawei Versatile Routing Platform Software, Software Version : USG6000V2 V500R005C00SPC100 (VRP (R) Software, Version 5.170), Copyright (C) 2014-2018 Huawei Technologies Co., Ltd., RemoteSystemCapabilitySupported=router, RemoteSystemCapabilityEnabled=router, RemoteManagementAddressType=ipv4, RemoteManagementAddress=10.1.254.3)
Jun 16 2026 03:13:59 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
Jun 16 2026 03:13:55 Core_SW_01 %%01VRRP/4/vrrpTrapNewMaster(l):CID=0x80250453;The VRRP status changed to master. (ifIndex=47, VrId=3, MasterIPAddress=10.1.30.253, sysName=Core_SW_01, ifName=Vlanif30, ChangeReason=protocol timer expired)
Jun 16 2026 03:13:54 Core_SW_01 %%01LACP/2/hwLacpNegotiateFailed_clear(l):CID=0x807a040f-alarmID=0x09360000-clearType=service_resume;Link negotiation failure is resumed. (TrunkIndex=0, PortIfIndex=7, TrunkId=1, TrunkName=Eth-Trunk1, PortName=GE1/0/2, Reason=The link fault was rectified and negotiation information was synchronized.)
Jun 16 2026 03:13:53 Core_SW_01 %%01LACP/2/hwLacpPDUChange_active(l):CID=0x807a040f-alarmID=0x09360003;The LACP member interface's status changed from selected to unselected due to the PDU change. (TrunkIndex=0, PortIfIndex=7, TrunkId=1, TrunkName=Eth-Trunk1, PortName=GE1/0/2, OldPduInfo=b1Synchronization:1, NewPduInfo=b1Synchronization:0, ReasonCode=Actor state's synchronization bit changed in the received PDU)
Jun 16 2026 03:13:53 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.5, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.6, IfName=Vlanif202, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 03:13:53 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_clear(l):CID=0x80830457-alarmID=0x08900005-clearType=service_resume;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.1, NbrAddressLessIndex=0, NbrRtrId=10.1.254.3, NbrState=8, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=51, LocalIfIpAddress=10.1.200.2, IfName=Vlanif201, VpnName=_public_, Reason=Alarm clear, SubReason=neighbor full)
Jun 16 2026 03:13:52 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif110, Nexthop=10.1.110.252, Neighbour=, Preference=150, Metric=1, IndirectID=16777365)
Jun 16 2026 03:13:52 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif120, Nexthop=10.1.120.252, Neighbour=, Preference=150, Metric=1, IndirectID=16777369)
Jun 16 2026 03:13:52 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:13:50 Core_SW_01 %%01LACP/2/hwLacpStateDown_active(l):CID=0x80480454-alarmID=0x09362015;The LACP status of the member port changes to down. (TrunkIndex=53,PortIfIndex=7,TrunkId=1,TrunkName=Eth-Trunk1,PortName=GE1/0/2,Reason=LACP negotiation fails.)
Jun 16 2026 03:13:50 Core_SW_01 %%01VRRP/4/vrrpTrapMasterDown(l):CID=0x80250453;The VRRP status changed from master to another state. (ifIndex=48, VrId=4, MasterIpAddr=10.1.40.252, sysName=Core_SW_01, ifName=Vlanif40, CurrentState=backup, ChangeReason=priority calculation)
Jun 16 2026 03:13:50 Core_SW_01 %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480454;The LACP state is down. (PortName=GE1/0/2, TrunkName=Eth-Trunk1, LastReceivePacketTime=[2026-06-16 03:12:20:132], Reason=No LACPDUs were received when the timer expired. Please check link connections or remote interface's status.)
Jun 16 2026 03:13:50 Core_SW_01 %%01LACP/2/hwLacpNegotiateFailed_active(l):CID=0x807a040f-alarmID=0x09360000;The member of LAG negotiation failed. (TrunkIndex=0, PortIfIndex=7, TrunkId=1, TrunkName=Eth-Trunk1, PortName=GE1/0/2, Reason=A link fault occurred or negotiation information synchronization failed.)
Jun 16 2026 03:13:50 Core_SW_01 %%01LACP/2/hwLacpTotalLinkLoss_active(l):CID=0x807a040f-alarmID=0x09360001;Link bandwidth lost totally. (TrunkIndex=0, TrunkIfIndex=53, TrunkId=1, TrunkName=Eth-Trunk1, Reason=No link is selected.)
Jun 16 2026 03:13:50 Core_SW_01 %%01IFNET/2/linkDown_active(l):CID=0x807a040f-alarmID=0x08520003;The interface status changes. (ifName=Eth-Trunk1, AdminStatus=UP, OperStatus=DOWN, Reason=The conditions for the activation of the interface are not met, mainIfname=Eth-Trunk1)
Jun 16 2026 03:13:35 Core_SW_01 %%01VRRP/4/vrrpTrapNewMaster(l):CID=0x80250453;The VRRP status changed to master. (ifIndex=48, VrId=4, MasterIPAddress=10.1.40.253, sysName=Core_SW_01, ifName=Vlanif40, ChangeReason=protocol timer expired)
Jun 16 2026 03:13:25 Core_SW_01 %%01RM/4/RM_DELETE_DEFAULTRT(l):CID=0x80717539;The default route is deleted. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif202, Nexthop=10.1.200.5, Neighbour=, Preference=150, Metric=1, IndirectID=16777351)
Jun 16 2026 03:13:25 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif110, Nexthop=10.1.110.252, Neighbour=, Preference=150, Metric=1, IndirectID=16777365)
Jun 16 2026 03:13:25 Core_SW_01 %%01RM/4/RM_ADD_DEFAULTRT(l):CID=0x80717539;The default route is added. (AddrFamily=IPv4, InstanceID=_public_, ProcessID=1, ProtocolID=OSPF, SubProtocolID=O_ASE, ExitIf=Vlanif120, Nexthop=10.1.120.252, Neighbour=, Preference=150, Metric=1, IndirectID=16777369)
Jun 16 2026 03:13:25 Core_SW_01 %%01OSPF/2/ospfNbrStateChange_active(l):CID=0x80830457-alarmID=0x08900005;The status of the non-virtual neighbor has changed. (RouterId=10.1.254.1, NbrIpAddress=10.1.200.5, NbrAddressLessIndex=0, NbrRtrId=10.1.254.4, NbrState=5, ProcessId=1, AreaId=0.0.0.0, IfnetIndex=52, LocalIfIpAddress=10.1.200.6, IfName=Vlanif202, VpnName=_public_, Reason=Protocol reason, SubReason=I Bit Incorrect in DD)
Jun 16 2026 03:13:19 Core_SW_01 %%01LACP/2/hwLacpStateDown_active(l):CID=0x80480454-alarmID=0x09362015;The LACP status of the member port changes to down. (TrunkIndex=53,PortIfIndex=6,TrunkId=1,TrunkName=Eth-Trunk1,PortName=GE1/0/1,Reason=LACP negotiation fails.)
Jun 16 2026 03:13:19 Core_SW_01 %%01LACP/4/LACP_STATE_DOWN(l):CID=0x80480454;The LACP state is down. (PortName=GE1/0/1, TrunkName=Eth-Trunk1, LastReceivePacketTime=[2026-06-16 03:11:48:709], Reason=No LACPDUs were received when the timer expired. Please check link connections or remote interface's status.)
Jun 16 2026 03:13:19 Core_SW_01 %%01LACP/2/hwLacpNegotiateFailed_active(l):CID=0x807a040f-alarmID=0x09360000;The member of LAG negotiation failed. (TrunkIndex=0, PortIfIndex=6, TrunkId=1, TrunkName=Eth-Trunk1, PortName=GE1/0/1, Reason=A link fault occurred or negotiation information synchronization failed.)
Jun 16 2026 03:13:14 Core_SW_01 %%01LLDP/4/LLDP_INTERFACE_NEIGB_CHANGE(l):CID=0x80a5045a;Neighbor information of the interface was changed. (NeighborIndex=1, Action=added, Interface=GE1/0/6, RemoteChassisType=macAddress, RemoteChassisId=7425-8ae3-f9c1, RemotePortIdType=interfaceName, RemotePortId=HundredGigE1/0/1, RemoteSystemName=AGG_SW_04, RemoteSystemDescription=H3C Comware Platform Software, Software Version 7.1.070, Release 7639P06  H3C V9850-256H  Copyright (c) 2004-2024 New H3C Technologies Co., Ltd. All rights reserved., RemoteSystemCapabilitySupported=bridge router, RemoteSystemCapabilityEnabled=bridge router, RemoteManagementAddressType=all802, RemoteManagementAddress=7425-8ae3-f9c1)
Jun 16 2026 03:13:14 Core_SW_01 %%01LLDP/4/LLDP_REMTABLECHANGE(l):CID=0x80a5045a;LLDP neighbor information was changed. (Added=1, Deleted=0, Dropped=0, Aged=0)
